"","TO1000ID","TO1000Chr","TO1000Strand","TO1000Start","TO1000Stop","TO1000_tName","TO1000Exons","TO1000Length","TO1000GeneID","TO1000GeneName","TO1000Cov","TO1000FPKM","TO1000TPM","R500_tName","BlockSize","R500ID","R500Chr","R500Strand","R500Start","R500Stop","R500Exons","R500Length","R500GeneID","R500GeneName","R500Cov","R500FPKM","R500TPM","Generation","SumTPM","L2FC","Bias","R500TPMRatio","TO1000TPMRatio","R500RollMeanTPM","TO1000RollMeanTPM"
"3483",7947,"C3","+",46480712,46482716,"Bo3g127440.1",9,1110,"Bo3g127440",".",67.560364,45.856976,40.082882,"maker-A06-augustus-gene-132.73-mRNA-1",1720,14186,"6","-",13205402,13207641,9,1339,"maker-A06-augustus-gene-132.73",".",7.979106,15.255084,34.897652,"S5",74.980534,0.194647908440676,"Nonbiased",0.465422825609644,0.534577174390356,0.587155835141963,0.412844164858037
"3484",7948,"C3","+",46501273,46503593,"Bo3g127460.1",7,1674,"Bo3g127460",".",12.728196,8.639335,7.551511,"maker-A06-augustus-gene-131.69-mRNA-1",689,14185,"6","-",13121114,13123702,6,1816,"maker-A06-augustus-gene-131.69",".",8.477978,16.208866,37.079533,"S5",44.631044,-2.15476452274557,"Nonbiased",0.830801381209008,0.169198618790992,0.602342996593065,0.397657003406935
"3485",7949,"C3","-",46509391,46513952,"Bo3g127470.1",9,3909,"Bo3g127470",".",7.53057,5.111417,4.467812,"maker-A06-augustus-gene-131.65-mRNA-1",5850,14184,"6","+",13101367,13106552,9,4281,"maker-A06-augustus-gene-131.65",".",3.008105,5.751132,13.156336,"S5",17.624148,-1.37241236491652,"Nonbiased",0.746494866021325,0.253505133978675,0.609702217088934,0.390297782911066
"3486",7950,"C3","-",46536485,46537888,"Bo3g127490.1",2,684,"Bo3g127490",".",20.514618,13.924412,12.171117,"maker-A06-augustus-gene-130.74-mRNA-1",1050,14183,"6","+",13061023,13062508,2,972,"maker-A06-augustus-gene-130.74",".",19.445107,37.176689,85.045685,"S5",97.216802,-2.70772514502596,"Nonbiased",0.874804388237334,0.125195611762666,0.617797771856103,0.382202228143897
"3487",7951,"C3","-",46615049,46616419,"Bo3g127520.1",2,549,"Bo3g127520",".",95.721313,64.971382,56.790493,"snap_masked-A06-processed-gene-129.28-mRNA-1",753,14182,"6","+",12951002,12952953,3,1217,"snap_masked-A06-processed-gene-129.28",".",0,0,0,"S5",56.790493,5.85276027221776,"BnC Biased",0,1,0.616430114389852,0.383569885610148
"3488",7953,"C3","+",46721926,46722846,"Bo3g127560.1",4,450,"Bo3g127560",".",93.384453,63.38522,55.40406,"maker-A06-augustus-gene-128.58-mRNA-1",686,14180,"6","-",12860050,12861248,4,729,"maker-A06-augustus-gene-128.58",".",15.588257,29.80286,68.177254,"S5",123.581314,-0.29449873441669,"Nonbiased",0.551679309705349,0.448320690294651,0.618686598456246,0.381313401543754
"3489",7954,"C3","+",46785344,46790747,"Bo3g127630.1",20,3831,"Bo3g127630",".",2.366223,1.606087,1.403856,"maker-A06-augustus-gene-128.57-mRNA-1",5560,14179,"6","-",12846600,12853060,20,4756,"maker-A06-augustus-gene-128.57",".",4.128802,7.893769,18.057848,"S5",19.461704,-2.98696283934373,"Nonbiased",0.927865720288419,0.0721342797115813,0.62380169990712,0.37619830009288
"3490",7956,"C3","+",46803522,46804604,"Bo3g127650.1",1,1083,"Bo3g127650",".",3.765466,2.555831,2.234013,"maker-A06-snap-gene-128.63-mRNA-1",1480,14177,"6","-",12796685,12798535,2,1559,"maker-A06-snap-gene-128.63",".",9.524239,18.20919,41.655487,"S5",43.8895,-3.72133395170064,"Bna Biased",0.949099146720742,0.0509008532792581,0.628107091908764,0.371892908091236
"3491",7957,"C3","+",46812758,46814297,"Bo3g127660.1",3,903,"Bo3g127660",".",22.854927,15.51291,13.5596,"maker-A06-augustus-gene-127.50-mRNA-1",1290,14176,"6","-",12782549,12784203,3,1169,"maker-A06-augustus-gene-127.50",".",5.711245,10.919209,24.978867,"S5",38.538467,-0.835367792292607,"Nonbiased",0.648154141678754,0.351845858321246,0.6187810220895,0.3812189779105
"3492",7958,"C3","-",46814944,46817057,"Bo3g127670.1",11,1089,"Bo3g127670",".",28.786961,19.53931,17.079014,"maker-A06-snap-gene-127.57-mRNA-1",1010,14175,"6","+",12779818,12783155,12,1593,"maker-A06-snap-gene-127.57",".",4.197922,8.025919,18.360153,"S5",35.439167,-0.0987743563722867,"Nonbiased",0.518075185006465,0.481924814993535,0.621085646033554,0.378914353966446
"3493",7960,"C3","-",46926557,46927980,"Bo3g127720.1",3,1101,"Bo3g127720",".",16.924614,11.487677,10.041203,"maker-A06-augustus-gene-127.41-mRNA-1",1650,14173,"6","+",12741457,12743295,3,1583,"maker-A06-augustus-gene-127.41",".",14.521432,27.76322,63.511356,"S5",73.552559,-2.54665577170841,"Nonbiased",0.863482615200377,0.136517384799623,0.634690538991333,0.365309461008667
"3494",7962,"C3","+",47201231,47201740,"Bo3g129790.1",1,510,"Bo3g129790",".",17.613726,11.955416,10.450047,"augustus_masked-A06-processed-gene-120.1-mRNA-1",659,14150,"6","-",11991153,11991671,1,519,"augustus_masked-A06-processed-gene-120.1",".",0.208092,0.397847,0.910117,"S5",11.360164,2.58362060510972,"Nonbiased",0.0801147765120292,0.919885223487971,0.632055316436289,0.367944683563711
"3495",7965,"C3","-",47296242,47305322,"Bo3g129870.1",33,3900,"Bo3g129870",".",13.337659,9.053011,7.913099,"maker-A06-augustus-gene-119.44-mRNA-1",2100,14147,"6","+",11947797,11957477,32,5398,"maker-A06-augustus-gene-119.44",".",1.873812,3.582502,8.195358,"S5",16.108457,-0.0449786133709794,"Nonbiased",0.508761205371812,0.491238794628188,0.62621811726657,0.37378188273343
"3496",7970,"C3","-",47356149,47358121,"Bo3g129930.1",2,1887,"Bo3g129930",".",0.472683,0.320836,0.280438,"maker-A06-snap-gene-119.52-mRNA-1",1860,14142,"6","+",11915488,11918896,3,2151,"maker-A06-snap-gene-119.52",".",4.757535,9.095831,20.807693,"S5",21.088131,-4.09012785461137,"Bna Biased",0.986701619029207,0.0132983809707935,0.619646332762026,0.380353667237974
"3497",7972,"C3","+",47452245,47454274,"Bo3g130010.1",5,1434,"Bo3g130010",".",10.484659,7.116521,6.220443,"maker-A06-augustus-gene-118.52-mRNA-1",2110,14140,"6","-",11873169,11875269,5,1669,"maker-A06-augustus-gene-118.52",".",7.608824,14.54715,33.278175,"S5",39.498618,-2.24713104170931,"Nonbiased",0.842514920395443,0.157485079604557,0.632731180891019,0.367268819108981
"3498",7973,"C3","-",47459539,47463658,"Bo3g130030.1",12,2730,"Bo3g130030",".",12.323809,8.364854,7.311592,"snap_masked-A06-processed-gene-118.28-mRNA-1",2570,14139,"6","+",11867974,11873094,12,3450,"snap_masked-A06-processed-gene-118.28",".",3.820309,7.303968,16.708614,"S5",24.020206,-1.09125455912364,"Nonbiased",0.695606607203952,0.304393392796048,0.635754698225659,0.364245301774341
"3499",7974,"C3","+",47472433,47473965,"Bo3g130040.1",6,1113,"Bo3g130040",".",21.203955,14.392304,12.580093,"maker-A06-augustus-gene-118.51-mRNA-1",1700,14138,"6","-",11856532,11858776,6,1827,"maker-A06-augustus-gene-118.51",".",6.214461,11.881297,27.179747,"S5",39.75984,-1.05316529950898,"Nonbiased",0.683597997376247,0.316402002623753,0.629106409692366,0.370893590307634
"3500",7975,"C3","+",47526890,47529223,"Bo3g130110.1",11,1089,"Bo3g130110",".",9.151884,6.211893,5.429721,"maker-A06-augustus-gene-118.47-mRNA-1",1320,14137,"6","-",11815725,11818196,12,1412,"maker-A06-augustus-gene-118.47",".",1.788442,3.419285,7.821982,"S5",13.251703,-0.456346679677807,"Nonbiased",0.590262398727167,0.409737601272833,0.628169789751143,0.371830210248857
"3501",7978,"C3","+",47645526,47648786,"Bo3g130150.1",1,3261,"Bo3g130150",".",2.946949,2.000258,1.748395,"maker-A06-augustus-gene-117.69-mRNA-1",3350,14134,"6","-",11770618,11774847,4,3877,"maker-A06-augustus-gene-117.69",".",2.46609,4.714866,10.785763,"S5",12.534158,-2.10038389177486,"Nonbiased",0.860509577109208,0.139490422890792,0.632183588336461,0.367816411663539
"3502",7981,"C3","+",47703721,47706186,"Bo3g130220.1",7,1806,"Bo3g130220",".",2.335254,1.585067,1.385483,"maker-A06-augustus-gene-117.67-mRNA-1",2550,14131,"6","-",11747818,11751147,7,2825,"maker-A06-augustus-gene-117.67",".",3.398814,6.498121,14.865151,"S5",16.250634,-2.7335079422897,"Nonbiased",0.914742834033429,0.0852571659665709,0.640170522038756,0.359829477961244
"3503",7982,"C3","+",47741835,47742146,"Bo3g130250.1",1,312,"Bo3g130250",".",24.583334,16.686075,14.585046,"augustus_masked-A06-processed-gene-117.15-mRNA-1",485,14130,"6","-",11730302,11730613,1,312,"augustus_masked-A06-processed-gene-117.15",".",0,0,0,"S5",14.585046,3.96209050803954,"BnC Biased",0,1,0.64783884275962,0.35216115724038
"3504",7984,"C3","-",47745106,47746214,"Bo3g130270.1",3,414,"Bo3g130270",".",217.85022,147.867065,129.248352,"maker-A06-augustus-gene-117.56-mRNA-1",644,14128,"6","+",11726462,11728037,3,907,"maker-A06-augustus-gene-117.56",".",32.572872,62.275391,142.461655,"S5",271.710007,-0.139400060616523,"Nonbiased",0.524315083470592,0.475684916529409,0.634301589997321,0.365698410002679
"3505",7985,"C3","+",47761080,47761930,"Bo3g130280.1",3,393,"Bo3g130280",".",111.470734,75.661385,66.134468,"maker-A06-augustus-gene-117.65-mRNA-1",587,14127,"6","-",11717316,11718730,4,723,"maker-A06-augustus-gene-117.65",".",0.558891,1.068532,2.444382,"S5",68.57885,4.28473660213138,"BnC Biased",0.035643379846702,0.964356620153298,0.633412292224294,0.366587707775706
"3506",7986,"C3","+",47775473,47776786,"Bo3g130300.1",8,651,"Bo3g130300",".",20.201231,13.711699,11.985188,"maker-A06-snap-gene-117.84-mRNA-1",904,14126,"6","-",11714130,11715978,8,1020,"maker-A06-snap-gene-117.84",".",1.823802,3.486889,7.976634,"S5",19.961822,0.532620422507175,"Nonbiased",0.399594485914162,0.600405514085838,0.63250622165518,0.36749377834482
"3507",7989,"C3","+",47845466,47846476,"Bo3g130340.1",3,837,"Bo3g130340",".",21.140335,14.349121,12.542349,"maker-A06-augustus-gene-117.62-mRNA-1",1300,14123,"6","-",11689856,11691887,3,1865,"maker-A06-augustus-gene-117.62",".",27.458761,52.497826,120.094437,"S5",132.636786,-3.16058268041647,"Nonbiased",0.905438382682162,0.0945616173178382,0.63412629624008,0.365873703759921
"3508",7993,"C3","-",47996098,47997605,"Bo3g130410.1",8,717,"Bo3g130410",".",37.37796,25.370502,22.175968,"augustus_masked-A06-processed-gene-116.0-mRNA-1",490,14119,"6","+",11592704,11595068,6,1142,"augustus_masked-A06-processed-gene-116.0",".",0.537502,1.027639,2.350834,"S5",24.526802,2.79003747528553,"Nonbiased",0.0958475548504041,0.904152445149596,0.637138510705717,0.362861489294283
"3509",7994,"C3","+",47998170,48002768,"Bo3g130420.1",20,2415,"Bo3g130420",".",13.613093,9.239964,8.076511,"maker-A06-augustus-gene-116.64-mRNA-1",3700,14117,"6","-",11586941,11592588,20,3477,"maker-A06-augustus-gene-116.64",".",5.827163,11.14083,25.485849,"S5",33.56236,-1.54501201581714,"Nonbiased",0.759358072555089,0.240641927444912,0.636007325158076,0.363992674841924
"3510",7997,"C3","+",48073683,48076190,"Bo3g130490.1",1,2508,"Bo3g130490",".",11.55622,7.843849,6.856189,"maker-A06-snap-gene-115.34-mRNA-1",3640,14115,"6","-",11507840,11510845,2,2847,"maker-A06-snap-gene-115.34",".",5.846453,11.177711,25.570217,"S5",32.426406,-1.7579084676536,"Nonbiased",0.788561550731216,0.211438449268784,0.635434850864573,0.364565149135427
"3511",8000,"C3","-",48091593,48093780,"Bo3g131520.1",4,1971,"Bo3g131520",".",13.152207,8.927135,7.803072,"maker-A06-augustus-gene-114.78-mRNA-1",2870,14112,"6","+",11486173,11488854,4,2476,"maker-A06-augustus-gene-114.78",".",10.683393,20.425354,46.725197,"S5",54.528269,-2.43867218009627,"Nonbiased",0.856898593278287,0.143101406721713,0.624635244702617,0.375364755297383
"3512",8001,"C3","-",48150178,48151421,"Bo3g132530.1",4,897,"Bo3g132530",".",4.613155,3.131205,2.736938,"maker-A06-augustus-gene-114.77-mRNA-1",1380,14111,"6","+",11450986,11453683,4,2351,"maker-A06-augustus-gene-114.77",".",8.525368,16.299471,37.286797,"S5",40.023735,-3.35691843903814,"Nonbiased",0.931617126687452,0.0683828733125482,0.644634356748512,0.355365643251488
"3513",8002,"C3","-",48206224,48207495,"Bo3g132570.1",1,1272,"Bo3g132570",".",22.580189,15.32643,13.396599,"snap_masked-A06-processed-gene-114.31-mRNA-1",1800,14110,"6","+",11443658,11445018,3,1236,"snap_masked-A06-processed-gene-114.31",".",15.250361,29.156845,66.699425,"S5",80.096024,-2.23341554552262,"Nonbiased",0.832743270752116,0.167256729247884,0.633600770554405,0.366399229445595
"3514",8004,"C3","-",48400528,48401613,"Bo3g132730.1",1,1086,"Bo3g132730",".",8.921731,6.055675,5.293173,"augustus_masked-A06-processed-gene-113.9-mRNA-1",1520,14108,"6","+",11360206,11361327,1,1122,"augustus_masked-A06-processed-gene-113.9",".",6.716578,12.841284,29.37582,"S5",34.668993,-2.27106384661283,"Nonbiased",0.847322562844557,0.152677437155443,0.622245605017024,0.377754394982976
"3515",8005,"C3","+",48429112,48430074,"Bo3g132770.1",1,963,"Bo3g132770",".",0.602285,0.408804,0.35733,"maker-A06-snap-gene-113.73-mRNA-1",1240,14107,"6","-",11345884,11348494,4,1290,"maker-A06-snap-gene-113.73",".",9.909872,18.946474,43.342106,"S5",43.699436,-5.02983386887535,"Bna Biased",0.99182300659441,0.00817699340558995,0.619280846326072,0.380719153673928
"3516",8006,"C3","-",48438574,48440007,"Bo3g132800.1",2,1344,"Bo3g132800",".",26.741074,18.150654,15.865211,"maker-A06-augustus-gene-113.52-mRNA-1",1860,14106,"6","+",11333362,11338243,3,2523,"maker-A06-augustus-gene-113.52",".",0.647664,1.238255,2.832642,"S5",18.697853,2.13763921790132,"Nonbiased",0.151495575454572,0.848504424545428,0.606317763492497,0.393682236507503
"3517",8008,"C3","-",48520621,48523809,"Bo3g132900.1",7,2463,"Bo3g132900",".",66.063744,44.841137,39.194958,"maker-A06-snap-gene-113.62-mRNA-1",3580,14104,"6","+",11314995,11319245,9,3206,"maker-A06-snap-gene-113.62",".",38.856255,74.288452,169.942856,"S5",209.137814,-2.08842768309655,"Nonbiased",0.812587894793622,0.187412105206378,0.615322734357498,0.384677265642502
"3518",8010,"C3","+",48551482,48552825,"Bo3g132940.1",2,1275,"Bo3g132940",".",6.977255,4.735851,4.139535,"maker-A06-snap-gene-113.69-mRNA-1",1910,14102,"6","-",11290571,11292742,3,2014,"maker-A06-snap-gene-113.69",".",4.905996,9.37967,21.457006,"S5",25.596541,-2.12745585596086,"Nonbiased",0.8382775625816,0.1617224374184,0.59928817203952,0.40071182796048
"3519",8011,"C3","-",48566914,48568626,"Bo3g132950.1",3,933,"Bo3g132950",".",32.027866,21.739096,19.001812,"maker-A06-augustus-gene-112.52-mRNA-1",1440,14101,"6","+",11280475,11282733,3,1461,"maker-A06-augustus-gene-112.52",".",9.751316,18.643337,42.64864,"S5",61.650452,-1.12580600095589,"Nonbiased",0.6917814649599,0.3082185350401,0.614571601871725,0.385428398128275
"3520",8012,"C3","-",48580710,48582159,"Bo3g132960.1",3,834,"Bo3g132960",".",106.029984,71.968445,62.906525,"maker-A06-augustus-gene-112.51-mRNA-1",1190,14100,"6","+",11269950,11271727,3,1156,"maker-A06-augustus-gene-112.51",".",9.966052,19.053886,43.587814,"S5",106.494339,0.519313770508175,"Nonbiased",0.409297004979767,0.590702995020233,0.616873299221033,0.383126700778967
"3521",8014,"C3","+",48657577,48658681,"Bo3g133000.1",2,771,"Bo3g133000",".",22.46044,15.245151,13.325554,"maker-A06-augustus-gene-112.56-mRNA-1",1120,14098,"6","-",11249335,11250994,3,1188,"maker-A06-augustus-gene-112.56",".",5.130112,9.808153,22.437206,"S5",35.76276,-0.710209661033041,"Nonbiased",0.627390223797045,0.372609776202955,0.614206648649204,0.385793351350796
"3522",8016,"C3","+",48726643,48728279,"Bo3g134060.1",3,1470,"Bo3g134060",".",2.320408,1.57499,1.376675,"maker-A06-augustus-gene-112.54-mRNA-1",2110,14096,"6","-",11220528,11223631,4,2857,"maker-A06-augustus-gene-112.54",".",6.934594,13.258104,30.329342,"S5",31.706017,-3.72049792998175,"Bna Biased",0.956580008141672,0.0434199918583277,0.617356350241295,0.382643649758705
"3523",8017,"C3","+",48729484,48730812,"Bo3g134070.1",1,1329,"Bo3g134070",".",8.354402,5.670597,4.956583,"maker-A06-augustus-gene-112.53-mRNA-1",1640,14095,"6","-",11219039,11220327,2,1194,"maker-A06-augustus-gene-112.53",".",4.420695,8.451834,19.33448,"S5",24.291063,-1.77137122861595,"Nonbiased",0.795950346018204,0.204049653981796,0.610838118595122,0.389161881404878
"3524",8019,"C3","-",48740786,48745088,"Bo3g134100.1",15,2526,"Bo3g134100",".",164.304047,111.522293,97.479942,"maker-A06-augustus-gene-112.48-mRNA-1",3890,14093,"6","+",11202729,11207702,16,3056,"maker-A06-augustus-gene-112.48",".",18.27565,34.94083,79.930916,"S5",177.410858,0.28313898773782,"Nonbiased",0.450541285359208,0.549458714640792,0.597166158647597,0.402833841352403
"3525",8020,"C3","-",48746545,48748996,"Bo3g134110.1",9,1587,"Bo3g134110",".",22.713924,15.417203,13.475944,"maker-A06-augustus-gene-112.47-mRNA-1",2380,14092,"6","+",11199061,11202603,9,2756,"maker-A06-augustus-gene-112.47",".",5.519699,10.552996,24.141117,"S5",37.617061,-0.796391317198221,"Nonbiased",0.641759785539865,0.358240214460136,0.585360910673054,0.414639089326946
"3526",8022,"C3","-",48780574,48783240,"Bo3g134130.1",9,1827,"Bo3g134130",".",48.428566,32.871159,28.732182,"maker-A06-augustus-gene-112.46-mRNA-1",2670,14090,"6","+",11187054,11190072,9,2168,"maker-A06-augustus-gene-112.46",".",6,11.471273,26.241776,"S5",54.973958,0.126204582885979,"Nonbiased",0.477349220516376,0.522650779483624,0.57061920023483,0.42938079976517
"3527",8023,"C3","-",48810748,48813148,"Bo3g134140.1",9,1677,"Bo3g134140",".",56.428738,38.301323,33.478603,"snap_masked-A06-processed-gene-111.30-mRNA-1",1200,14089,"6","+",11182196,11185079,7,2400,"snap_masked-A06-processed-gene-111.30",".",5.089224,9.72998,22.258379,"S5",55.736982,0.567950769429746,"Nonbiased",0.399346685114741,0.600653314885259,0.570599245298658,0.429400754701342
"3528",8026,"C3","+",48885952,48889452,"Bo3g134190.1",13,2439,"Bo3g134190",".",9.547355,6.480321,5.66435,"snap_masked-A06-processed-gene-111.50-mRNA-1",2080,14085,"6","-",11145985,11150847,14,3328,"snap_masked-A06-processed-gene-111.50",".",29.216164,55.857769,127.780663,"S5",133.445013,-4.27230800178068,"Bna Biased",0.95755292856092,0.0424470714390803,0.571586027612898,0.428413972387102
"3529",8027,"C3","-",48889984,48890361,"Bo3g134200.1",1,378,"Bo3g134200",".",1919.500122,1302.87146,1138.82019,"maker-A06-snap-gene-111.74-mRNA-1",522,14086,"6","+",11146008,11147148,2,570,"maker-A06-snap-gene-111.74",".",0.59495,1.137472,2.602091,"S5",1141.422281,8.30575590894016,"BnC Biased",0.00227969178744286,0.997720308212557,0.574922854020375,0.425077145979625
"3530",8028,"C3","-",48913848,48915372,"Bo3g134210.1",2,1434,"Bo3g134210",".",4.601813,3.123506,2.73021,"maker-A06-augustus-gene-111.61-mRNA-1",960,14084,"6","+",11141624,11143720,2,1978,"maker-A06-augustus-gene-111.61",".",2.35669,4.505706,10.307288,"S5",13.037498,-1.59992418975295,"Nonbiased",0.790587887338506,0.209412112661494,0.57928778921695,0.42071221078305
"3531",8030,"C3","-",48972381,48974010,"Bo3g134280.1",5,738,"Bo3g134280",".",15.772358,10.705576,9.357582,"maker-A06-augustus-gene-111.56-mRNA-1",1080,14082,"6","+",11125950,11128088,5,1285,"maker-A06-augustus-gene-111.56",".",3.108422,5.942927,13.595085,"S5",22.952667,-0.494795370902177,"Nonbiased",0.592309599577252,0.407690400422748,0.585338717502694,0.414661282497306
"3532",8031,"C3","+",48998291,48998640,"Bo3g134290.1",2,216,"Bo3g134290",".",9.398408,6.379222,5.575981,"maker-A06-augustus-gene-111.65-mRNA-1",340,14081,"6","-",11109953,11110759,2,682,"maker-A06-augustus-gene-111.65",".",1.93947,3.708032,8.482522,"S5",14.058503,-0.528064683016545,"Nonbiased",0.603373061840226,0.396626938159774,0.580837698992996,0.419162301007004
"3533",8034,"C3","+",49240158,49242595,"Bo3g134420.1",9,1776,"Bo3g134420",".",18.087275,12.276839,10.730998,"maker-A06-augustus-gene-110.48-mRNA-1",2650,14078,"6","-",11061569,11064188,9,2002,"maker-A06-augustus-gene-110.48",".",3.936491,7.526094,17.216751,"S5",27.947749,-0.634939919994008,"Nonbiased",0.61603354889154,0.38396645110846,0.578920747895988,0.421079252104012
"3534",8037,"C3","-",49298889,49300543,"Bo3g134470.1",2,1566,"Bo3g134470",".",27.049809,18.360209,16.04838,"maker-A06-snap-gene-110.51-mRNA-1",2040,14075,"6","+",11048806,11051481,5,1861,"maker-A06-snap-gene-110.51",".",12.584127,24.059328,55.038303,"S5",71.086683,-1.71677861194636,"Nonbiased",0.774242103826957,0.225757896173043,0.583311119061753,0.416688880938247
"3535",8038,"C3","+",49342809,49343810,"Bo3g134480.1",2,681,"Bo3g134480",".",276.041107,187.364456,163.77243,"maker-A06-augustus-gene-110.46-mRNA-1",1040,14074,"6","-",11022348,11023717,2,1114,"maker-A06-augustus-gene-110.46",".",95.279144,182.162186,416.715637,"S5",580.488067,-1.3420462826075,"Nonbiased",0.717871151346165,0.282128848653835,0.587539888047129,0.412460111952871
"3536",8039,"C3","-",49357615,49360457,"Bo3g134490.1",12,1686,"Bo3g134490",".",74.220039,50.377266,44.034004,"maker-A06-augustus-gene-110.40-mRNA-1",2470,14073,"6","+",11017901,11021063,12,1914,"maker-A06-augustus-gene-110.40",".",5.067881,9.689175,22.165031,"S5",66.199035,0.959066141232416,"Nonbiased",0.334824080139537,0.665175919860463,0.590401916181563,0.409598083818437
"3537",8040,"C3","+",49361906,49368477,"Bo3g134500.1",20,3528,"Bo3g134500",".",0.577379,0.391899,0.342553,"snap_masked-A06-processed-gene-110.32-mRNA-1",2690,14072,"6","-",11007971,11016558,23,5530,"snap_masked-A06-processed-gene-110.32",".",1764.030151,3372.612061,7715.213867,"S5",7715.55642,-12.4886983725199,"Bna Biased",0.999955602294721,4.43977052791741e-05,0.591769573647814,0.408230426352186
"3538",8041,"C3","-",49368905,49370136,"Bo3g134510.1",4,759,"Bo3g134510",".",20196.583984,13708.544922,11982.430664,"maker-A06-augustus-gene-110.39-mRNA-1",1190,14071,"6","+",11007931,11009602,4,1185,"maker-A06-augustus-gene-110.39",".",0,0,0,"S5",11982.430664,13.5487533672592,"BnC Biased",0,1,0.575114708232772,0.424885291767228
"3539",8043,"C3","+",49436716,49438239,"Bo3g134560.1",5,795,"Bo3g134560",".",40.479652,27.475792,24.016171,"snap_masked-A06-processed-gene-109.47-mRNA-1",716,14069,"6","-",10985759,10987441,7,1053,"snap_masked-A06-processed-gene-109.47",".",3.090202,5.908092,13.515397,"S5",37.531568,0.785276955464082,"Nonbiased",0.360107443419364,0.639892556580636,0.564604192721631,0.435395807278369
"3540",8044,"C3","-",49453144,49454891,"Bo3g134590.1",2,1305,"Bo3g134590",".",62.607666,42.495304,37.144501,"maker-A06-augustus-gene-109.55-mRNA-1",1840,14068,"6","+",10978771,10980937,2,1657,"maker-A06-augustus-gene-109.55",".",34.154976,65.300179,149.381195,"S5",186.525696,-1.97907717600615,"Nonbiased",0.800861212173147,0.199138787826853,0.559066486285993,0.440933513714007
"3541",8045,"C3","+",49490419,49491014,"Bo3g134600.1",3,357,"Bo3g134600",".",26.597218,18.053011,15.779862,"maker-A06-augustus-gene-109.58-mRNA-1",367,14067,"6","-",10947341,10949350,3,1777,"maker-A06-augustus-gene-109.58",".",0,0,0,"S5",15.779862,4.06865894578224,"BnC Biased",0,1,0.564895886395318,0.435104113604682
"3542",8046,"C3","+",49506537,49507733,"Bo3g134610.1",1,1197,"Bo3g134610",".",19.52195,13.250633,11.582177,"maker-A06-snap-gene-109.73-mRNA-1",1690,14066,"6","-",10933580,10935610,3,1641,"maker-A06-snap-gene-109.73",".",80.953339,154.77298,354.059875,"S5",365.642052,-4.81860886422792,"Bna Biased",0.968323728256508,0.0316762717434919,0.558436187267806,0.441563812732194
"3543",8047,"C3","-",49543892,49545493,"Bo3g134680.1",7,975,"Bo3g134680",".",262.352844,178.073471,155.651306,"maker-A06-snap-gene-109.60-mRNA-1",1410,14065,"6","+",10908107,10913203,13,2229,"maker-A06-snap-gene-109.60",".",2.34241,4.478405,10.244833,"S5",165.896139,3.80022265694938,"BnC Biased",0.0617544993015178,0.938245500698482,0.549533753765276,0.450466246234724
"3544",8048,"C3","+",49546291,49549404,"Bo3g134690.1",2,3021,"Bo3g134690",".",5.004965,3.397148,2.969395,"maker-A06-snap-gene-109.71-mRNA-1",4340,14064,"6","-",10903718,10907644,3,3310,"maker-A06-snap-gene-109.71",".",3.681195,7.037999,16.100182,"S5",19.069577,-2.10702064085149,"Nonbiased",0.844286268122256,0.155713731877744,0.535698124466078,0.464301875533922
"3545",8049,"C3","+",49551528,49553570,"Bo3g134700.1",4,1209,"Bo3g134700",".",15.990074,10.853353,9.486751,"maker-A06-augustus-gene-109.56-mRNA-1",1800,14063,"6","-",10897151,10899624,4,1635,"maker-A06-augustus-gene-109.56",".",3.597389,6.877772,15.733645,"S5",25.220396,-0.674183962039484,"Nonbiased",0.623846072837238,0.376153927162761,0.530715153067779,0.469284846932221
"3546",8050,"C3","+",49594333,49595754,"Bo3g134720.1",1,1422,"Bo3g134720",".",17.952181,12.185143,10.650848,"augustus_masked-A06-processed-gene-108.22-mRNA-1",2000,14062,"6","-",10883149,10884549,1,1401,"augustus_masked-A06-processed-gene-108.22",".",14.172733,27.09655,61.986279,"S5",72.637127,-2.4346026201748,"Nonbiased",0.853369090437732,0.146630909562268,0.538167348591838,0.461832651408162
"3547",8051,"C3","+",49647255,49647572,"Bo3g135740.1",1,318,"Bo3g135740",".",0,0,0,"snap_masked-A06-processed-gene-108.45-mRNA-1",240,14061,"6","-",10816994,10818155,4,729,"snap_masked-A06-processed-gene-108.45",".",30.201868,57.742317,132.091766,"S5",132.091766,-7.05627750844434,"Bna Biased",1,0,0.530833407890418,0.469166592109582
"3548",8052,"C3","+",49647977,49648654,"Bo3g135750.1",4,420,"Bo3g135750",".",352.871429,239.513458,209.355072,"maker-A06-augustus-gene-108.63-mRNA-1",615,14060,"6","-",10815701,10816734,4,767,"maker-A06-augustus-gene-108.63",".",28.075947,53.677811,122.793777,"S5",332.148849,0.764887810815848,"Nonbiased",0.369695024895299,0.630304975104701,0.514914400970054,0.485085599029946
"3549",8053,"C3","-",49649177,49649866,"Bo3g135760.1",1,690,"Bo3g135760",".",16.97971,11.525074,10.073892,"augustus_masked-A06-processed-gene-108.1-mRNA-1",934,14059,"6","+",10814750,10815427,1,678,"augustus_masked-A06-processed-gene-108.1",".",0,0,0,"S5",10.073892,3.46909045181014,"Nonbiased",0,1,0.524315166122856,0.475684833877144
