"","TO1000ID","TO1000Chr","TO1000Strand","TO1000Start","TO1000Stop","TO1000_tName","TO1000Exons","TO1000Length","TO1000GeneID","TO1000GeneName","TO1000Cov","TO1000FPKM","TO1000TPM","R500_tName","BlockSize","R500ID","R500Chr","R500Strand","R500Start","R500Stop","R500Exons","R500Length","R500GeneID","R500GeneName","R500Cov","R500FPKM","R500TPM","Generation","SumTPM","L2FC","Bias","R500TPMRatio","TO1000TPMRatio","R500RollMeanTPM","TO1000RollMeanTPM"
"3459",7407,"C3","+",31605608,31606412,"Bo3g084380.1",4,507,"Bo3g084380",".",50.759369,35.127636,31.422663,"maker-A03-augustus-gene-200.59-mRNA-1",731,7469,"3","+",20079497,20080931,4,1140,"maker-A03-augustus-gene-200.59",".",0,0,0,"S5",31.422663,5.01893068479015,"BnC Biased",0,1,0.35872987297157,0.64127012702843
"3460",7409,"C3","+",31670619,31671930,"Bo3g085470.1",2,570,"Bo3g085470",".",46.51466,32.190117,28.79497,"snap_masked-A03-processed-gene-201.23-mRNA-1",443,7471,"3","+",20091269,20091828,2,461,"snap_masked-A03-processed-gene-201.23",".",123.441696,238.415771,526.275574,"S5",555.070544,-4.14541646558786,"Bna Biased",0.948123764967791,0.0518762350322088,0.346529021859931,0.653470978140069
"3461",7410,"C3","-",31698587,31701547,"Bo3g085520.1",7,1959,"Bo3g085520",".",232.931061,161.198181,144.19632,"maker-A03-augustus-gene-201.62-mRNA-1",2910,7472,"3","-",20094251,20097292,7,2259,"maker-A03-augustus-gene-201.62",".",0,0,0,"S5",144.19632,7.1818610784732,"BnC Biased",0,1,0.366359124935669,0.633640875064331
"3462",7411,"C3","-",31707982,31710057,"Bo3g085540.1",1,2076,"Bo3g085540",".",1.340077,0.92739,0.829577,"maker-A03-augustus-gene-201.64-mRNA-1",2950,7473,"3","-",20097537,20108691,7,8589,"maker-A03-augustus-gene-201.64",".",5.044717,9.743386,21.50741,"S5",22.336987,-3.6208180111247,"Bna Biased",0.962860837050225,0.0371391629497747,0.366359124935669,0.633640875064331
"3463",7412,"C3","+",31724176,31725948,"Bo3g085560.1",4,1311,"Bo3g085560",".",70.717003,48.939171,43.777462,"maker-A03-augustus-gene-201.56-mRNA-1",1830,7474,"3","+",20117619,20121612,5,3155,"maker-A03-augustus-gene-201.56",".",0.393356,0.759729,1.677016,"S5",45.454478,4.06407509129685,"BnC Biased",0.0368944067512996,0.9631055932487,0.366022083291435,0.633977916708565
"3464",7414,"C3","-",31735004,31737868,"Bo3g085580.1",12,1200,"Bo3g085580",".",24.848333,17.1961,15.382398,"maker-A03-augustus-gene-201.67-mRNA-1",1700,7476,"3","-",20129783,20132895,12,1462,"maker-A03-augustus-gene-201.67",".",0,0,0,"S5",15.382398,4.03407464414313,"BnC Biased",0,1,0.357087459766207,0.642912540233793
"3465",7415,"C3","-",31745838,31746729,"Bo3g085600.1",2,798,"Bo3g085600",".",4349.269531,3009.87915,2692.421631,"maker-A03-augustus-gene-201.68-mRNA-1",1210,7477,"3","-",20137054,20138178,2,1039,"maker-A03-augustus-gene-201.68",".",1.940053,3.747026,8.271132,"S5",2700.692763,8.18247887129148,"BnC Biased",0.00306259642463447,0.996937403575366,0.357087459766207,0.642912540233793
"3466",7422,"C3","-",31871069,31871921,"Bo3g086680.1",2,375,"Bo3g086680",".",468.669312,324.33905,290.130432,"maker-A03-augustus-gene-202.68-mRNA-1",452,7484,"3","-",20226969,20228192,2,746,"maker-A03-augustus-gene-202.68",".",0,0,0,"S5",290.130432,8.18552184270413,"BnC Biased",0,1,0.357087459766207,0.642912540233793
"3467",7425,"C3","-",31908186,31909193,"Bo3g086720.1",4,393,"Bo3g086720",".",14.36387,9.940407,8.891975,"maker-A03-augustus-gene-202.70-mRNA-1",392,7487,"3","-",20241863,20243313,5,720,"maker-A03-augustus-gene-202.70",".",9.226352,17.819811,39.335197,"S5",48.227172,-2.02770880345515,"Nonbiased",0.815623130462636,0.184376869537364,0.337087459766207,0.662912540233793
"3468",7429,"C3","-",31967839,31972655,"Bo3g086810.1",18,2280,"Bo3g086810",".",39.371487,27.246738,24.372978,"maker-A03-augustus-gene-202.72-mRNA-1",2780,7491,"3","-",20276639,20282335,17,2576,"maker-A03-augustus-gene-202.72",".",1.34926,2.605966,5.752372,"S5",30.12535,1.90982656501,"Nonbiased",0.190947889402115,0.809052110597885,0.336253980063555,0.663746019936445
"3469",7430,"C3","+",31978935,31982098,"Bo3g086820.1",7,2052,"Bo3g086820",".",0.146199,0.101176,0.090505,"augustus_masked-A03-processed-gene-202.11-mRNA-1",2990,7492,"3","+",20284269,20287348,7,2037,"augustus_masked-A03-processed-gene-202.11",".",19.550573,37.760052,83.351006,"S5",83.441511,-6.27333698479897,"Bna Biased",0.998915348021442,0.00108465197855777,0.336253980063555,0.663746019936445
"3470",7431,"C3","-",31983215,31984402,"Bo3g086830.1",3,900,"Bo3g086830",".",5.779999,4.000004,3.578117,"maker-A03-augustus-gene-202.73-mRNA-1",897,7493,"3","-",20288275,20289611,3,1112,"maker-A03-augustus-gene-202.73",".",8.89653,17.182795,37.92905,"S5",41.507167,-3.08802089998503,"Nonbiased",0.913795200717987,0.0862047992820132,0.342967667098034,0.657032332901965
"3471",7432,"C3","-",32002197,32003960,"Bo3g086850.1",4,888,"Bo3g086850",".",64.091217,44.353844,39.675762,"maker-A03-augustus-gene-203.65-mRNA-1",1370,7494,"3","-",20290424,20292489,4,1198,"maker-A03-augustus-gene-203.65",".",0,0,0,"S5",39.675762,5.3460974677876,"BnC Biased",0,1,0.341827933411705,0.658172066588295
"3472",7433,"C3","+",32020656,32021983,"Bo3g086860.1",4,771,"Bo3g086860",".",85.513618,59.179054,52.937332,"maker-A03-augustus-gene-203.57-mRNA-1",623,7495,"3","+",20299683,20301241,5,1047,"maker-A03-augustus-gene-203.57",".",0,0,0,"S5",52.937332,5.75321225558648,"BnC Biased",0,1,0.349926872905282,0.650073127094718
"3473",7434,"C3","+",32026530,32033102,"Bo3g086870.1",24,3267,"Bo3g086870",".",11.032393,7.634885,6.829619,"snap_masked-A03-processed-gene-203.26-mRNA-1",1790,7496,"3","+",20306216,20312883,27,3696,"snap_masked-A03-processed-gene-203.26",".",4.617189,8.917657,19.684708,"S5",26.514327,-1.40155058079354,"Nonbiased",0.742417787937819,0.257582212062181,0.356884802110715,0.643115197889285
"3474",7435,"C3","+",32034017,32039304,"Bo3g086880.1",5,1170,"Bo3g086880",".",20.809399,14.400987,12.882089,"maker-A03-augustus-gene-203.59-mRNA-1",1730,7497,"3","+",20313370,20317698,7,2870,"maker-A03-augustus-gene-203.59",".",12.649765,24.431805,53.930416,"S5",66.812505,-1.98438053432317,"Nonbiased",0.807190450350574,0.192809549649426,0.361383487414586,0.638616512585414
"3475",7437,"C3","+",32067203,32067814,"Bo3g086970.1",1,612,"Bo3g086970",".",59.189541,40.961674,36.641373,"augustus_masked-A03-processed-gene-203.8-mRNA-1",885,7499,"3","+",20336031,20336639,1,609,"augustus_masked-A03-processed-gene-203.8",".",0,0,0,"S5",36.641373,5.23424734740027,"BnC Biased",0,1,0.341509657933682,0.658490342066318
"3476",7438,"C3","-",32069100,32070384,"Bo3g086980.1",3,621,"Bo3g086980",".",33.228668,22.995649,20.570255,"maker-A03-augustus-gene-203.67-mRNA-1",512,7500,"3","-",20338016,20339986,3,962,"maker-A03-augustus-gene-203.67",".",0.438368,0.846666,1.868918,"S5",22.439173,2.91046459349791,"Nonbiased",0.0832881853533551,0.916711814646645,0.341509657933682,0.658490342066318
"3477",7439,"C3","-",32085486,32088554,"Bo3g087000.1",9,1596,"Bo3g087000",".",6.639724,4.594971,4.110331,"maker-A03-augustus-gene-203.68-mRNA-1",2410,7501,"3","-",20342168,20345846,9,2120,"maker-A03-augustus-gene-203.68",".",2.669938,5.156729,11.382889,"S5",15.49322,-1.27685929921378,"Nonbiased",0.73470130805604,0.26529869194396,0.343245870780674,0.656754129219326
"3478",7440,"C3","-",32090840,32092146,"Bo3g087010.1",2,747,"Bo3g087010",".",11.966533,8.281348,7.4079,"maker-A03-augustus-gene-203.69-mRNA-1",1140,7502,"3","-",20349039,20350680,2,1119,"maker-A03-augustus-gene-203.69",".",2.190573,4.230881,9.339187,"S5",16.747087,-0.298305331142591,"Nonbiased",0.557660385952494,0.442339614047506,0.352866365104033,0.647133634895967
"3479",7441,"C3","-",32096188,32098498,"Bo3g087030.1",7,1401,"Bo3g087030",".",8.718059,6.033267,5.396927,"maker-A03-augustus-gene-203.70-mRNA-1",2070,7503,"3","-",20352322,20355562,9,2179,"maker-A03-augustus-gene-203.70",".",1.321929,2.553179,5.63585,"S5",11.032777,-0.0529022555658396,"Nonbiased",0.510827872257365,0.489172127742635,0.353947205762689,0.646052794237311
"3480",7443,"C3","+",32139541,32141089,"Bo3g087080.1",4,1206,"Bo3g087080",".",3165.52832,2190.679932,1959.625,"maker-A03-augustus-gene-203.64-mRNA-1",1860,7505,"3","+",20371084,20373529,6,1865,"maker-A03-augustus-gene-203.64",".",8.914631,17.217752,38.006222,"S5",1997.631222,5.65146554287958,"BnC Biased",0.0190256447643768,0.980974355235623,0.337203921511988,0.662796078488012
"3481",7444,"C3","-",32142015,32143235,"Bo3g087090.1",1,1221,"Bo3g087090",".",0,0,0,"augustus_masked-A03-processed-gene-203.20-mRNA-1",1830,7506,"3","-",20374248,20375462,1,1215,"augustus_masked-A03-processed-gene-203.20",".",2.538272,4.902429,10.82155,"S5",10.82155,-3.56334730389749,"Bna Biased",1,0,0.337203921511988,0.662796078488012
"3482",7445,"C3","-",32143907,32148942,"Bo3g087100.1",15,2307,"Bo3g087100",".",18.240013,12.622863,11.291508,"maker-A03-augustus-gene-203.71-mRNA-1",1610,7507,"3","-",20376062,20381375,13,3129,"maker-A03-augustus-gene-203.71",".",4.279568,8.265574,18.24531,"S5",29.536818,-0.646844984480519,"Nonbiased",0.617714135625578,0.382285864374422,0.326770942771178,0.673229057228822
"3483",7446,"C3","-",32150010,32155426,"Bo3g087110.1",18,2538,"Bo3g087110",".",22.136328,15.319279,13.703526,"maker-A03-augustus-gene-203.72-mRNA-1",3820,7508,"3","-",20381745,20388025,18,3143,"maker-A03-augustus-gene-203.72",".",0,0,0,"S5",13.703526,3.87809025897789,"BnC Biased",0,1,0.326770942771178,0.673229057228822
"3484",7451,"C3","-",32209499,32212675,"Bo3g087190.1",11,1929,"Bo3g087190",".",21.377399,14.794067,13.233711,"maker-A03-snap-gene-204.72-mRNA-1",2760,7513,"3","-",20415027,20418573,11,2353,"maker-A03-snap-gene-204.72",".",0,0,0,"S5",13.233711,3.83123994391351,"BnC Biased",0,1,0.326770942771178,0.673229057228822
"3485",7457,"C3","+",32282990,32283875,"Bo3g087270.1",5,372,"Bo3g087270",".",75.6828,52.37571,46.851551,"maker-A03-snap-gene-204.68-mRNA-1",539,7519,"3","+",20458464,20461335,7,1017,"maker-A03-snap-gene-204.68",".",0,0,0,"S5",46.851551,5.58049378205936,"BnC Biased",0,1,0.307808467471822,0.692191532528178
"3486",7458,"C3","-",32321154,32322422,"Bo3g088290.1",4,699,"Bo3g088290",".",3.181688,2.201863,1.969629,"maker-A03-augustus-gene-204.62-mRNA-1",1050,7520,"3","-",20474935,20476705,4,1188,"maker-A03-augustus-gene-204.62",".",53.922817,104.146736,229.892014,"S5",231.861643,-6.28079176006649,"Bna Biased",0.991505153786907,0.00849484621309269,0.326015055713641,0.673984944286359
"3487",7460,"C3","+",32338202,32340442,"Bo3g088310.1",11,1137,"Bo3g088310",".",91.653465,63.428085,56.738213,"snap_masked-A03-processed-gene-205.21-mRNA-1",1320,7522,"3","+",20488493,20491122,11,1615,"snap_masked-A03-processed-gene-205.21",".",0,0,0,"S5",56.738213,5.85145455168305,"BnC Biased",0,1,0.3179734847604,0.6820265152396
"3488",7464,"C3","-",32386063,32386551,"Bo3g088360.1",1,489,"Bo3g088360",".",113.353783,78.445633,70.171829,"augustus_masked-A03-processed-gene-205.14-mRNA-1",691,7526,"3","-",20517009,20517494,1,486,"augustus_masked-A03-processed-gene-205.14",".",0,0,0,"S5",70.171829,6.15323440624253,"BnC Biased",0,1,0.337235596625374,0.662764403374626
"3489",7466,"C3","+",32408945,32412606,"Bo3g088390.1",12,1899,"Bo3g088390",".",35.798843,24.774319,22.161327,"maker-A03-augustus-gene-205.49-mRNA-1",2790,7528,"3","+",20532792,20536560,12,2435,"maker-A03-augustus-gene-205.49",".",3.865205,7.465272,16.478735,"S5",38.640062,0.406117137650714,"Nonbiased",0.426467612810766,0.573532387189234,0.349324323067494,0.650675676932506
"3490",7470,"C3","-",32493147,32493526,"Bo3g088560.1",2,306,"Bo3g088560",".",27.379084,18.947487,16.949062,"maker-A03-augustus-gene-205.58-mRNA-1",447,7532,"3","-",20578172,20579514,3,846,"maker-A03-augustus-gene-205.58",".",0,0,0,"S5",16.949062,4.16583654710798,"BnC Biased",0,1,0.355316268477078,0.644683731522922
"3491",7471,"C3","-",32501581,32503155,"Bo3g088580.1",1,1575,"Bo3g088580",".",40.814602,28.245436,25.266338,"augustus_masked-A03-processed-gene-205.20-mRNA-1",2390,7533,"3","-",20588152,20589726,1,1575,"augustus_masked-A03-processed-gene-205.20",".",0,0,0,"S5",25.266338,4.71514317173859,"BnC Biased",0,1,0.355316268477078,0.644683731522922
"3492",7472,"C3","+",32535065,32535742,"Bo3g088620.1",1,678,"Bo3g088620",".",169.284668,117.152176,104.795929,"augustus_masked-A03-processed-gene-206.1-mRNA-1",966,7534,"3","+",20605076,20605717,1,642,"augustus_masked-A03-processed-gene-206.1",".",0,0,0,"S5",104.795929,6.72514030376249,"BnC Biased",0,1,0.356014388035566,0.643985611964434
"3493",7476,"C3","+",32626192,32626606,"Bo3g088740.1",2,330,"Bo3g088740",".",67.706062,46.855469,41.91354,"maker-A03-augustus-gene-216.51-mRNA-1",511,7655,"3","-",21637819,21639023,2,1120,"maker-A03-augustus-gene-216.51",".",0,0,0,"S5",41.91354,5.42336101088373,"BnC Biased",0,1,0.355084438252018,0.644915561747982
"3494",7479,"C3","-",32668477,32669997,"Bo3g088810.1",1,1521,"Bo3g088810",".",36.43787,25.216551,22.556919,"augustus_masked-A03-processed-gene-216.2-mRNA-1",2100,7652,"3","+",21614408,21615919,1,1512,"augustus_masked-A03-processed-gene-216.2",".",0,0,0,"S5",22.556919,4.55807895688746,"BnC Biased",0,1,0.338805294904387,0.661194705095613
"3495",7480,"C3","-",32678195,32680286,"Bo3g088820.1",7,1239,"Bo3g088820",".",32.40678,22.426867,20.061464,"maker-A03-augustus-gene-216.46-mRNA-1",1850,7651,"3","+",21609304,21612028,7,1892,"maker-A03-augustus-gene-216.46",".",20.268501,39.146664,86.411781,"S5",106.473245,-2.05322201053894,"Nonbiased",0.811582111543609,0.188417888456391,0.331446208647152,0.668553791352848
"3496",7482,"C3","-",32780378,32783178,"Bo3g089950.1",9,1623,"Bo3g089950",".",33.983364,23.517931,21.037451,"maker-A03-snap-gene-215.87-mRNA-1",1690,7649,"3","+",21584944,21588377,9,1887,"maker-A03-snap-gene-215.87",".",0,0,0,"S5",21.037451,4.46188545662179,"BnC Biased",0,1,0.341175492471897,0.658824507528104
"3497",7483,"C3","+",32787600,32789252,"Bo3g089960.1",9,927,"Bo3g089960",".",0,0,0,"maker-A03-augustus-gene-215.76-mRNA-1",663,7648,"3","-",21582195,21584162,8,1414,"maker-A03-augustus-gene-215.76",".",11.783417,22.758537,50.23687,"S5",50.23687,-5.6791104407191,"Bna Biased",1,0,0.342158266572963,0.657841733427037
"3498",7486,"C3","-",32801637,32802545,"Bo3g089990.1",3,726,"Bo3g089990",".",2.479339,1.715808,1.534838,"maker-A03-augustus-gene-215.64-mRNA-1",1120,7645,"3","+",21572848,21575491,4,2316,"maker-A03-augustus-gene-215.64",".",17.186302,33.193691,73.271278,"S5",74.806116,-4.87283894975258,"Bna Biased",0.979482453012264,0.0205175469877356,0.346796619317041,0.653203380682959
"3499",7487,"C3","+",32821630,32822490,"Bo3g090030.1",4,594,"Bo3g090030",".",48.277771,33.410267,29.886427,"maker-A03-augustus-gene-215.74-mRNA-1",893,7644,"3","-",21567056,21568316,4,977,"maker-A03-augustus-gene-215.74",".",2.034416,3.929279,8.673434,"S5",38.559861,1.67487295476192,"Nonbiased",0.224934265193539,0.775065734806461,0.337899589424013,0.662100410575987
"3500",7488,"C3","-",32849415,32850517,"Bo3g090070.1",2,915,"Bo3g090070",".",64.745361,44.806538,40.080711,"maker-A03-augustus-gene-215.62-mRNA-1",916,7643,"3","+",21556060,21558345,2,2103,"maker-A03-augustus-gene-215.62",".",0,0,0,"S5",40.080711,5.36038924604925,"BnC Biased",0,1,0.357899589424013,0.642100410575987
"3501",7491,"C3","+",32921209,32922565,"Bo3g090170.1",2,1284,"Bo3g090170",".",38.881622,26.907734,24.069727,"maker-A03-augustus-gene-215.72-mRNA-1",1760,7640,"3","-",21532167,21534928,3,2445,"maker-A03-augustus-gene-215.72",".",0,0,0,"S5",24.069727,4.6478743807325,"BnC Biased",0,1,0.364806615675127,0.635193384324873
"3502",7492,"C3","+",32968479,32971512,"Bo3g090220.1",10,1572,"Bo3g090220",".",15.499607,10.726386,9.595055,"maker-A03-snap-gene-215.94-mRNA-1",2330,7639,"3","-",21519976,21523931,13,1909,"maker-A03-snap-gene-215.94",".",0.213948,0.41322,0.912136,"S5",10.507191,2.47013403364754,"Nonbiased",0.0868106423496061,0.913189357650394,0.350112589514006,0.649887410485994
"3503",7493,"C3","+",32978421,32981750,"Bo3g090230.1",6,2733,"Bo3g090230",".",5.00183,3.461478,3.09639,"maker-A03-augustus-gene-215.70-mRNA-1",3860,7638,"3","-",21514536,21518547,4,3705,"maker-A03-augustus-gene-215.70",".",5.255606,10.150699,22.406504,"S5",25.502894,-2.51448448943373,"Nonbiased",0.87858672039338,0.12141327960662,0.338959381794956,0.661040618205044
"3504",7495,"C3","-",33128240,33132237,"Bo3g091360.1",18,2496,"Bo3g091360",".",11.071345,7.661841,6.853733,"maker-A03-augustus-gene-214.48-mRNA-1",1660,7636,"3","+",21470405,21474696,17,2885,"maker-A03-augustus-gene-214.48",".",1.726127,3.333848,7.359089,"S5",14.212822,-0.089967169245286,"Nonbiased",0.517778172413614,0.482221827586386,0.335449343721019,0.664550656278981
"3505",7496,"C3","+",33139818,33141210,"Bo3g091390.1",3,495,"Bo3g091390",".",272.672699,188.70108,168.798447,"maker-A03-snap-gene-214.67-mRNA-1",718,7635,"3","-",21462271,21463754,3,915,"maker-A03-snap-gene-214.67",".",0,0,0,"S5",168.798447,7.40767945363832,"BnC Biased",0,1,0.335068830825732,0.664931169174268
"3506",7500,"C3","+",33290544,33291619,"Bo3g091480.1",3,432,"Bo3g091480",".",36.435188,25.214697,22.555258,"maker-A03-augustus-gene-214.52-mRNA-1",433,7631,"3","-",21409617,21411196,4,1046,"maker-A03-augustus-gene-214.52",".",0,0,0,"S5",22.555258,4.55797722877314,"BnC Biased",0,1,0.315641448251898,0.684358551748101
"3507",7501,"C3","+",33297019,33298384,"Bo3g091500.1",3,411,"Bo3g091500",".",34.917274,24.164236,21.615591,"maker-A03-augustus-gene-214.51-mRNA-1",623,7630,"3","-",21405609,21407261,3,816,"maker-A03-augustus-gene-214.51",".",4.649264,8.979606,19.821455,"S5",41.437046,0.119246810104384,"Nonbiased",0.478351062959459,0.521648937040541,0.303287165539387,0.696712834460613
"3508",7504,"C3","-",33365000,33367431,"Bo3g091610.1",9,978,"Bo3g091610",".",224.80571,155.575104,139.166306,"maker-A03-augustus-gene-214.42-mRNA-1",1450,7627,"3","+",21391375,21393888,9,1136,"maker-A03-augustus-gene-214.42",".",0,0,0,"S5",139.166306,7.13099577729132,"BnC Biased",0,1,0.310482469428405,0.689517530571595
"3509",7508,"C3","+",33406144,33406980,"Bo3g091670.1",2,747,"Bo3g091670",".",30.564928,21.152227,18.921265,"augustus_masked-A03-processed-gene-213.11-mRNA-1",961,7623,"3","-",21362940,21364528,3,1424,"augustus_masked-A03-processed-gene-213.11",".",0,0,0,"S5",18.921265,4.31623735631351,"BnC Biased",0,1,0.325676983373854,0.674323016626145
"3510",7509,"C3","+",33449323,33452876,"Bo3g091760.1",3,1425,"Bo3g091760",".",29.136843,20.163931,18.037205,"maker-A03-augustus-gene-213.55-mRNA-1",2020,7622,"3","-",21337073,21339431,3,1608,"maker-A03-augustus-gene-213.55",".",0,0,0,"S5",18.037205,4.25074977581085,"BnC Biased",0,1,0.343809202963443,0.656190797036557
"3511",7510,"C3","-",33464547,33465976,"Bo3g091770.1",3,1125,"Bo3g091770",".",1.681778,1.163862,1.041107,"maker-A03-augustus-gene-213.51-mRNA-1",1550,7621,"3","+",21331364,21333881,4,1783,"maker-A03-augustus-gene-213.51",".",2.479092,4.788128,10.569244,"S5",11.610351,-2.50287087445674,"Nonbiased",0.910329412090987,0.0896705879090133,0.326721267910636,0.673278732089364
"3512",7517,"C3","+",33655297,33656768,"Bo3g091990.1",2,1386,"Bo3g091990",".",14.264077,9.871346,8.830198,"snap_masked-A03-processed-gene-212.64-mRNA-1",1980,7614,"3","-",21266666,21271238,6,3348,"snap_masked-A03-processed-gene-212.64",".",2.644439,5.10748,11.274178,"S5",20.104376,-0.320334029931093,"Nonbiased",0.560782289388141,0.439217710611859,0.342538475866399,0.657461524133601
"3513",7519,"C3","+",33680722,33681513,"Bo3g092040.1",1,792,"Bo3g092040",".",0,0,0,"augustus_masked-A03-processed-gene-212.19-mRNA-1",1130,7612,"3","-",21255676,21256467,1,792,"augustus_masked-A03-processed-gene-212.19",".",7.579545,14.639163,32.314278,"S5",32.314278,-5.05806872218374,"Bna Biased",1,0,0.360357378653048,0.639642621346952
"3514",7527,"C3","-",33864008,33867758,"Bo3g092260.1",4,2613,"Bo3g092260",".",6.674704,4.619178,4.131985,"snap_masked-A06-processed-gene-193.26-mRNA-1",2520,14585,"6","+",19288802,19293564,7,3676,"snap_masked-A06-processed-gene-193.26",".",1.480954,2.860321,6.31383,"S5",10.445815,-0.511110139932214,"Nonbiased",0.60443632210603,0.39556367789397,0.36490491120733,0.63509508879267
"3515",7528,"C3","-",33874714,33877626,"Bo3g092270.1",9,1653,"Bo3g092270",".",24.917183,17.243748,15.425018,"maker-A06-augustus-gene-192.40-mRNA-1",2420,14584,"6","+",19280035,19283293,8,2149,"maker-A06-augustus-gene-192.40",".",1.570307,3.032897,6.694773,"S5",22.119791,1.09394427957902,"Nonbiased",0.302659866903806,0.697340133096194,0.384771009506991,0.615228990493009
"3516",7529,"C3","+",33885769,33886878,"Bo3g092290.1",1,1110,"Bo3g092290",".",35.039639,24.248917,21.691341,"augustus_masked-A06-processed-gene-192.12-mRNA-1",1590,14583,"6","-",19261155,19262276,1,1122,"augustus_masked-A06-processed-gene-192.12",".",0,0,0,"S5",21.691341,4.50406996599026,"BnC Biased",0,1,0.400945274119452,0.599054725880548
"3517",7530,"C3","+",33889636,33891812,"Bo3g092300.1",6,930,"Bo3g092300",".",10.323656,7.144408,6.390874,"maker-A06-snap-gene-192.58-mRNA-1",734,14582,"6","-",19257253,19260095,7,1523,"maker-A06-snap-gene-192.58",".",8.529852,16.47459,36.365772,"S5",42.756646,-2.33790044563048,"Nonbiased",0.850529108387033,0.149470891612967,0.412209262655601,0.587790737344399
"3518",7533,"C3","-",33934287,33936676,"Bo3g092370.1",12,1092,"Bo3g092370",".",54.49543,37.71315,33.735474,"augustus_masked-A06-processed-gene-192.5-mRNA-1",1600,14579,"6","+",19236868,19239728,12,1647,"augustus_masked-A06-processed-gene-192.5",".",1.336008,2.580371,5.695874,"S5",39.431348,2.37506549921217,"Nonbiased",0.144450400224715,0.855549599775285,0.417835103649061,0.582164896350939
"3519",7534,"C3","-",33937814,33938252,"Bo3g092380.1",2,354,"Bo3g092380",".",87.604523,60.626045,54.231709,"maker-A06-augustus-gene-192.38-mRNA-1",508,14578,"6","+",19235767,19236685,2,854,"maker-A06-augustus-gene-192.38",".",2.88666,5.575306,12.306851,"S5",66.53856,2.05332756345903,"Nonbiased",0.184958180639918,0.815041819360082,0.435244567990214,0.564755432009786
"3520",7535,"C3","+",33995311,33997190,"Bo3g093450.1",2,1122,"Bo3g093450",".",40.533863,28.051155,25.092548,"maker-A06-augustus-gene-192.42-mRNA-1",1650,14576,"6","-",19190487,19193547,4,1743,"maker-A06-augustus-gene-192.42",".",7.073779,13.662325,30.158018,"S5",55.250566,-0.25596563103385,"Nonbiased",0.545840887856244,0.454159112143756,0.423252227403605,0.576747772596395
"3521",7537,"C3","+",34046317,34049732,"Bo3g093490.1",7,2466,"Bo3g093490",".",12.293592,8.507688,7.610366,"maker-A06-augustus-gene-191.58-mRNA-1",3500,14574,"6","-",19166110,19170030,7,2935,"maker-A06-augustus-gene-191.58",".",1.690964,3.265934,7.209177,"S5",14.819543,0.0688369696233554,"Nonbiased",0.486464191237206,0.513535808762794,0.439184539447724,0.560815460552276
"3522",7542,"C3","-",34152754,34154793,"Bo3g093600.1",10,969,"Bo3g093600",".",110.723434,76.625313,68.543503,"maker-A06-augustus-gene-190.61-mRNA-1",1450,14568,"6","+",19073165,19076427,10,2176,"maker-A06-augustus-gene-190.61",".",0.830848,1.604703,3.542198,"S5",72.085701,3.93645323800976,"BnC Biased",0.0491387050533087,0.950861294946691,0.433229710614577,0.566770289385423
"3523",7544,"C3","-",34163825,34167057,"Bo3g093640.1",16,1698,"Bo3g093640",".",7.424617,5.13815,4.59622,"maker-A06-augustus-gene-190.60-mRNA-1",2400,14566,"6","+",19050392,19055408,17,3409,"maker-A06-augustus-gene-190.60",".",40.928322,79.049118,174.491882,"S5",179.088102,-4.97080780566169,"Bna Biased",0.974335425141755,0.0256645748582449,0.419987463470674,0.580012536529326
"3524",7546,"C3","+",34189311,34190923,"Bo3g093670.1",7,882,"Bo3g093670",".",17.329933,11.993049,10.728121,"maker-A06-augustus-gene-190.64-mRNA-1",1320,14564,"6","-",19042772,19044879,8,1286,"maker-A06-augustus-gene-190.64",".",1.429873,2.761662,6.096054,"S5",16.824175,0.724882999560649,"Nonbiased",0.362338955699165,0.637661044300835,0.421309562124889,0.578690437875111
"3525",7549,"C3","-",34234455,34237642,"Bo3g093760.1",3,867,"Bo3g093760",".",0,0,0,"maker-A06-snap-gene-192.56-mRNA-1",361,14577,"6","-",19231875,19233867,3,626,"maker-A06-snap-gene-192.56",".",25.18746,48.647156,107.383041,"S5",107.383041,-6.75999522156538,"Bna Biased",1,0,0.421309562124889,0.578690437875111
"3526",7555,"C3","+",34353832,34355970,"Bo3g093890.1",2,1875,"Bo3g093890",".",35.631466,24.658485,22.057711,"maker-A06-augustus-gene-189.74-mRNA-1",2810,14557,"6","-",18915086,18917546,2,2216,"maker-A06-augustus-gene-189.74",".",3.881424,7.496597,16.547882,"S5",38.605593,0.39395238978309,"Nonbiased",0.428639497909021,0.571360502090979,0.440264942684308,0.559735057315692
"3527",7556,"C3","+",34357018,34358270,"Bo3g093900.1",4,984,"Bo3g093900",".",71.292831,49.337666,44.133934,"augustus_masked-A06-processed-gene-189.17-mRNA-1",1040,14556,"6","-",18913138,18914868,3,1344,"augustus_masked-A06-processed-gene-189.17",".",0,0,0,"S5",44.133934,5.49614062825573,"BnC Biased",0,1,0.44657795507683,0.55342204492317
"3528",7558,"C3","+",34371432,34372284,"Bo3g093930.1",2,777,"Bo3g093930",".",256.079803,177.218094,158.526581,"maker-A06-snap-gene-189.94-mRNA-1",1170,14554,"6","-",18893537,18894941,3,1146,"maker-A06-snap-gene-189.94",".",0,0,0,"S5",158.526581,7.31765302180141,"BnC Biased",0,1,0.444237162216657,0.555762837783343
