"","TO1000ID","TO1000Chr","TO1000Strand","TO1000Start","TO1000Stop","TO1000_tName","TO1000Exons","TO1000Length","TO1000GeneID","TO1000GeneName","TO1000Cov","TO1000FPKM","TO1000TPM","R500_tName","BlockSize","R500ID","R500Chr","R500Strand","R500Start","R500Stop","R500Exons","R500Length","R500GeneID","R500GeneName","R500Cov","R500FPKM","R500TPM","Generation","SumTPM","L2FC","Bias","R500TPMRatio","TO1000TPMRatio","R500RollMeanTPM","TO1000RollMeanTPM"
"3647",8357,"C3","+",54393307,54395790,"Bo3g153120.1",5,2046,"Bo3g153120",".",35.90274,23.009012,19.798216,"maker-A08-augustus-gene-162.39-mRNA-1",2980,19224,"8","-",16259534,16262360,5,2414,"maker-A08-augustus-gene-162.39",".",1.241922,1.95422,4.33464,"S5",24.132856,1.96299696283099,"Nonbiased",0.1796157073162,0.8203842926838,0.342458852381177,0.657541147618823
"3648",8361,"C3","+",54415423,54417800,"Bo3g153160.1",8,1479,"Bo3g153160",".",0,0,0,"maker-A08-augustus-gene-162.36-mRNA-1",2170,19220,"8","-",16238785,16241169,8,1482,"maker-A08-augustus-gene-162.36",".",3.746725,5.895641,13.077071,"S5",13.077071,-3.8152752801866,"Bna Biased",1,0,0.33192118798282,0.668078812017179
"3649",8364,"C3","-",54449035,54449900,"Bo3g153210.1",3,678,"Bo3g153210",".",18.178467,11.650046,10.024339,"maker-A08-augustus-gene-162.32-mRNA-1",1020,19217,"8","+",16213695,16215166,3,1283,"maker-A08-augustus-gene-162.32",".",0,0,0,"S5",10.024339,3.46262025180302,"Nonbiased",0,1,0.33192118798282,0.668078812017179
"3650",8366,"C3","-",54521987,54524356,"Bo3g153310.1",7,1665,"Bo3g153310",".",20.779388,13.316901,11.458591,"maker-A08-augustus-gene-161.41-mRNA-1",2480,19215,"8","+",16173996,16176913,7,2201,"maker-A08-augustus-gene-161.41",".",0,0,0,"S5",11.458591,3.63906901138288,"BnC Biased",0,1,0.33192118798282,0.668078812017179
"3651",8370,"C3","+",54607963,54614703,"Bo3g153370.1",7,2859,"Bo3g153370",".",6.48542,4.156316,3.576322,"maker-A08-augustus-gene-161.44-mRNA-1",4120,19211,"8","-",16132033,16137312,7,3657,"maker-A08-augustus-gene-161.44",".",3.928219,6.18123,13.710534,"S5",17.286856,-1.68458914614923,"Nonbiased",0.793119003247323,0.206880996752677,0.325662898586968,0.674337101413032
"3652",8371,"C3","-",54615204,54615737,"Bo3g153380.1",4,267,"Bo3g153380",".",27.187267,17.423523,14.992154,"maker-A08-augustus-gene-161.40-mRNA-1",408,19210,"8","+",16130234,16131976,6,966,"maker-A08-augustus-gene-161.40",".",4.328462,6.81103,15.10749,"S5",30.099644,-0.0103674290779282,"Nonbiased",0.501915903058521,0.498084096941479,0.318652243171431,0.681347756828569
"3653",8372,"C3","+",54623734,54626569,"Bo3g153390.1",4,1728,"Bo3g153390",".",16.886576,10.822112,9.311938,"maker-A08-augustus-gene-161.43-mRNA-1",2520,19209,"8","-",16124766,16128350,6,2966,"maker-A08-augustus-gene-161.43",".",0.955176,1.503012,3.33382,"S5",12.645758,1.25060435552247,"Nonbiased",0.263631488124318,0.736368511875682,0.31911383686975,0.68088616313025
"3654",8374,"C3","-",54693628,54696280,"Bo3g153420.1",5,1530,"Bo3g153420",".",3.476471,2.227968,1.917066,"maker-A08-augustus-gene-161.38-mRNA-1",2240,19207,"8","+",16101026,16103872,5,2056,"maker-A08-augustus-gene-161.38",".",19.48444,30.659645,68.005905,"S5",69.922971,-4.56412988865479,"Bna Biased",0.972583172989031,0.027416827010969,0.314419360177187,0.685580639822813
"3655",8375,"C3","+",54697759,54699113,"Bo3g153430.1",2,816,"Bo3g153430",".",84.551468,54.186558,46.625084,"maker-A08-augustus-gene-161.42-mRNA-1",1240,19206,"8","-",16098415,16100220,2,1264,"maker-A08-augustus-gene-161.42",".",0,0,0,"S5",46.625084,5.57364973208706,"BnC Biased",0,1,0.31464330169,0.68535669831
"3656",8376,"C3","-",54700695,54702569,"Bo3g153440.1",5,1431,"Bo3g153440",".",34.8232,22.317169,19.202915,"maker-A08-augustus-gene-161.37-mRNA-1",2070,19205,"8","+",16095180,16097674,6,1980,"maker-A08-augustus-gene-161.37",".",0,0,0,"S5",19.202915,4.33649156373746,"BnC Biased",0,1,0.332066743763091,0.667933256236909
"3657",8378,"C3","-",54811579,54811839,"Bo3g153520.1",1,261,"Bo3g153520",".",43.019157,27.569717,23.722496,"snap_masked-A08-processed-gene-160.21-mRNA-1",383,19203,"8","+",16047630,16048007,2,273,"snap_masked-A08-processed-gene-160.21",".",0,0,0,"S5",23.722496,4.62775250095481,"BnC Biased",0,1,0.332066743763091,0.667933256236909
"3658",8384,"C3","+",54994772,54997116,"Bo3g153700.1",8,1707,"Bo3g153700",".",1.489962,0.954873,0.821625,"maker-A08-augustus-gene-159.51-mRNA-1",2440,19197,"8","-",15961950,15964863,8,2319,"maker-A08-augustus-gene-159.51",".",4.961477,7.807107,17.316881,"S5",18.138506,-3.32987596072114,"Nonbiased",0.954702719176541,0.0452972808234592,0.326875239771259,0.673124760228741
"3659",8386,"C3","+",55034387,55035694,"Bo3g153770.1",5,945,"Bo3g153770",".",31.074074,19.914463,17.135496,"maker-A08-augustus-gene-159.46-mRNA-1",1230,19195,"8","-",15937892,15940774,5,2521,"maker-A08-augustus-gene-159.46",".",8.104375,12.752599,28.286434,"S5",45.42193,-0.691416334140637,"Nonbiased",0.622748394883264,0.377251605116735,0.315550153914105,0.684449846085895
"3660",8387,"C3","+",55039554,55041228,"Bo3g153780.1",6,1131,"Bo3g153780",".",69.910255,44.803436,38.551331,"maker-A08-snap-gene-159.57-mRNA-1",1510,19194,"8","-",15932510,15936599,12,2542,"maker-A08-snap-gene-159.57",".",0,0,0,"S5",38.551331,5.30565434065468,"BnC Biased",0,1,0.31444174513822,0.68555825486178
"3661",8388,"C3","+",55077739,55078260,"Bo3g153810.1",1,522,"Bo3g153810",".",14.078544,9.022526,7.763476,"augustus_masked-A08-processed-gene-159.6-mRNA-1",780,19193,"8","-",15915814,15916335,1,522,"augustus_masked-A08-processed-gene-159.6",".",0.657359,1.034384,2.294358,"S5",10.057834,1.41150588076008,"Nonbiased",0.228116510970453,0.771883489029547,0.331098313920214,0.668901686079786
"3662",8391,"C3","+",55129283,55130232,"Bo3g153870.1",5,558,"Bo3g153870",".",105.498215,67.61071,58.175964,"maker-A08-augustus-gene-158.51-mRNA-1",817,19190,"8","-",15882563,15884118,6,1058,"maker-A08-augustus-gene-158.51",".",0,0,0,"S5",58.175964,5.88693939811496,"BnC Biased",0,1,0.332778838004371,0.667221161995629
"3663",8392,"C3","-",55130586,55134039,"Bo3g153880.1",13,2100,"Bo3g153880",".",42.988525,27.550085,23.705603,"maker-A08-augustus-gene-158.40-mRNA-1",1410,19189,"8","+",15878961,15882346,11,2569,"maker-A08-augustus-gene-158.40",".",0,0,0,"S5",23.705603,4.62676636356463,"BnC Biased",0,1,0.345555557073242,0.654444442926758
"3664",8394,"C3","-",55165617,55167216,"Bo3g153940.1",8,621,"Bo3g153940",".",40.083736,25.68849,22.103786,"maker-A08-snap-gene-158.53-mRNA-1",749,19187,"8","+",15852964,15855271,9,1234,"maker-A08-snap-gene-158.53",".",0,0,0,"S5",22.103786,4.53005737925034,"BnC Biased",0,1,0.345576853642871,0.654423146357129
"3665",8395,"C3","+",55168405,55171190,"Bo3g153950.1",4,1734,"Bo3g153950",".",0,0,0,"maker-A08-augustus-gene-158.48-mRNA-1",1830,19186,"8","-",15847952,15850956,4,1918,"maker-A08-augustus-gene-158.48",".",5.502129,8.657847,19.203901,"S5",19.203901,-4.33656197251753,"Bna Biased",1,0,0.345576853642871,0.654423146357129
"3666",8396,"C3","+",55175205,55178258,"Bo3g153960.1",11,1605,"Bo3g153960",".",50.25296,32.20565,27.711506,"snap_masked-A08-processed-gene-158.31-mRNA-1",2130,19185,"8","-",15843390,15846923,13,2025,"snap_masked-A08-processed-gene-158.31",".",0,0,0,"S5",27.711506,4.84355710086779,"BnC Biased",0,1,0.328975000167605,0.671024999832395
"3667",8403,"C3","-",55285783,55286022,"Bo3g154100.1",1,240,"Bo3g154100",".",134.629166,86.279884,74.239944,"maker-A08-augustus-gene-157.56-mRNA-1",342,19178,"8","+",15763561,15764573,2,386,"maker-A08-augustus-gene-157.56",".",0,0,0,"S5",74.239944,6.23342686997186,"BnC Biased",0,1,0.348975000167605,0.651024999832395
"3668",8405,"C3","+",55302302,55302670,"Bo3g154130.1",1,369,"Bo3g154130",".",27.09214,17.362558,14.939697,"augustus_masked-A08-processed-gene-157.17-mRNA-1",569,19176,"8","-",15748063,15748431,1,369,"augustus_masked-A08-processed-gene-157.17",".",0,0,0,"S5",14.939697,3.99455230007822,"BnC Biased",0,1,0.328975000167605,0.671024999832395
"3669",8407,"C3","-",55323103,55325504,"Bo3g154180.1",9,1467,"Bo3g154180",".",76.516014,49.036873,42.194012,"maker-A08-snap-gene-157.70-mRNA-1",2100,19174,"8","+",15732351,15737258,9,3955,"maker-A08-snap-gene-157.70",".",0,0,0,"S5",42.194012,5.43275941985293,"BnC Biased",0,1,0.328975000167605,0.671024999832395
"3670",8410,"C3","+",55348674,55355821,"Bo3g154230.1",13,5667,"Bo3g154230",".",1.488578,0.953986,0.820862,"maker-A08-snap-gene-157.78-mRNA-1",3180,19171,"8","-",15719074,15724361,9,4191,"maker-A08-snap-gene-157.78",".",12.491469,19.65589,43.598564,"S5",44.419426,-4.61430376630507,"Bna Biased",0.981520202444759,0.0184797975552408,0.328526158005837,0.671473841994163
"3671",8411,"C3","-",55356725,55357757,"Bo3g154240.1",2,777,"Bo3g154240",".",141.424713,90.634949,77.987289,"snap_masked-A08-processed-gene-157.26-mRNA-1",1140,19170,"8","+",15716834,15718198,2,1070,"snap_masked-A08-processed-gene-157.26",".",0,0,0,"S5",77.987289,6.30354860169468,"BnC Biased",0,1,0.348524213962366,0.651475786037634
"3672",8413,"C3","-",55375838,55377284,"Bo3g154260.1",2,1059,"Bo3g154260",".",0.283286,0.18155,0.156215,"maker-A08-snap-gene-157.65-mRNA-1",1600,19168,"8","+",15697857,15699543,2,1290,"maker-A08-snap-gene-157.65",".",6.43364,10.123622,22.455124,"S5",22.611339,-4.34242152862557,"Bna Biased",0.993091298131437,0.00690870186856249,0.364931899816042,0.635068100183958
"3673",8414,"C3","+",55389813,55390406,"Bo3g154280.1",1,594,"Bo3g154280",".",20.129629,12.900489,11.100288,"snap_masked-A08-processed-gene-156.44-mRNA-1",841,19167,"8","-",15688687,15689286,1,600,"snap_masked-A08-processed-gene-156.44",".",0,0,0,"S5",11.100288,3.59696948050517,"BnC Biased",0,1,0.363511994581974,0.636488005418026
"3674",8417,"C3","-",55501466,55502651,"Bo3g155370.1",5,825,"Bo3g155370",".",124.414551,79.733635,68.607193,"maker-A08-snap-gene-156.61-mRNA-1",1170,19164,"8","+",15627946,15629509,5,1185,"maker-A08-snap-gene-156.61",".",0,0,0,"S5",68.607193,6.1211644924733,"BnC Biased",0,1,0.383493129180149,0.616506870819851
"3675",8418,"C3","+",55522969,55524493,"Bo3g155430.1",3,816,"Bo3g155430",".",48.723042,31.22517,26.867847,"maker-A08-augustus-gene-156.53-mRNA-1",1210,19163,"8","-",15624465,15626282,3,1109,"maker-A08-augustus-gene-156.53",".",0,0,0,"S5",26.867847,4.80052964263208,"BnC Biased",0,1,0.38713242438044,0.612867575619561
"3676",8420,"C3","+",55575977,55578495,"Bo3g155530.1",15,1059,"Bo3g155530",".",24.410765,15.644144,13.461079,"maker-A08-augustus-gene-156.52-mRNA-1",1490,19161,"8","-",15607402,15611395,14,2644,"maker-A08-augustus-gene-156.52",".",7.560617,11.896971,26.388575,"S5",39.849654,-0.921399004366684,"Nonbiased",0.662203365680415,0.337796634319585,0.371270044315493,0.628729955684507
"3677",8424,"C3","+",55663879,55665174,"Bo3g155620.1",1,1296,"Bo3g155620",".",80.431328,51.546078,44.353073,"augustus_masked-A08-processed-gene-155.21-mRNA-1",1860,19157,"8","-",15566309,15567613,1,1305,"augustus_masked-A08-processed-gene-155.21",".",0.200766,0.315914,0.700727,"S5",45.0538,4.73697682324723,"BnC Biased",0.0155531164962778,0.984446883503722,0.379015526285575,0.620984473714425
"3678",8435,"C3","-",55763747,55768604,"Bo3g155790.1",20,2697,"Bo3g155790",".",86.8769,55.676857,47.907421,"maker-A01-snap-gene-217.93-mRNA-1",3940,1581,"1","-",21780691,21785791,22,3051,"maker-A01-snap-gene-217.93",".",0.324276,0.510263,1.13181,"S5",49.039231,4.51990262298043,"BnC Biased",0.0230796849159401,0.97692031508406,0.393742896523089,0.606257103476911
"3679",8441,"C3","+",55892817,55893266,"Bo3g156880.1",1,450,"Bo3g156880",".",61.137775,39.181408,33.713833,"augustus_masked-A08-processed-gene-111.7-mRNA-1",648,18750,"8","+",11160019,11160465,1,447,"augustus_masked-A08-processed-gene-111.7",".",0,0,0,"S5",33.713833,5.1174387670198,"BnC Biased",0,1,0.374291233063308,0.625708766936692
"3680",8444,"C3","-",56005891,56006535,"Bo3g156990.1",1,645,"Bo3g156990",".",0,0,0,"augustus_masked-A08-processed-gene-112.10-mRNA-1",999,18753,"8","-",11244300,11244944,1,645,"augustus_masked-A08-processed-gene-112.10",".",4.956589,7.799416,17.29982,"S5",17.29982,-4.19375755288387,"Bna Biased",1,0,0.374291233063308,0.625708766936692
"3681",8445,"C3","-",56013837,56014723,"Bo3g157000.1",2,654,"Bo3g157000",".",3.640673,2.333201,2.007614,"maker-A08-augustus-gene-112.36-mRNA-1",998,18754,"8","-",11246710,11248250,2,1351,"maker-A08-augustus-gene-112.36",".",3.889695,6.12061,13.576076,"S5",15.58369,-2.27691105934289,"Nonbiased",0.871172103654526,0.128827896345474,0.374291233063308,0.625708766936692
"3682",8451,"C3","+",56155176,56156342,"Bo3g157140.1",2,627,"Bo3g157140",".",0,0,0,"maker-A08-augustus-gene-113.47-mRNA-1",961,18760,"8","+",11320220,11321558,2,875,"maker-A08-augustus-gene-113.47",".",4.296108,6.760118,14.994565,"S5",14.994565,-3.99950985127489,"Bna Biased",1,0,0.374291233063308,0.625708766936692
"3683",8455,"C3","+",56270606,56272800,"Bo3g157270.1",8,1143,"Bo3g157270",".",22.84602,14.641344,12.598215,"maker-A08-augustus-gene-114.45-mRNA-1",1710,18764,"8","+",11391337,11394232,8,1874,"maker-A08-augustus-gene-114.45",".",0,0,0,"S5",12.598215,3.76534538021143,"BnC Biased",0,1,0.373127144422216,0.626872855577784
"3684",8457,"C3","+",56340838,56341315,"Bo3g157340.1",2,279,"Bo3g157340",".",42.465626,27.214973,23.417255,"snap_masked-A08-processed-gene-114.37-mRNA-1",240,18766,"8","-",11417120,11418574,7,726,"snap_masked-A08-processed-gene-114.37",".",0,0,0,"S5",23.417255,4.60982911583174,"BnC Biased",0,1,0.375891217647939,0.624108782352061
"3685",8464,"C3","+",56498748,56499582,"Bo3g158550.1",2,615,"Bo3g158550",".",312.621155,200.349747,172.391891,"maker-A08-augustus-gene-115.54-mRNA-1",851,18773,"8","+",11497703,11499767,2,1852,"maker-A08-augustus-gene-115.54",".",0,0,0,"S5",172.391891,7.43789261954762,"BnC Biased",0,1,0.382774702349991,0.617225297650009
"3686",8465,"C3","-",56499992,56502568,"Bo3g158560.1",14,1389,"Bo3g158560",".",15.670263,10.042612,8.641214,"maker-A08-augustus-gene-115.61-mRNA-1",2110,18774,"8","-",11498082,11503214,16,3276,"maker-A08-augustus-gene-115.61",".",12.33415,19.40834,43.04948,"S5",51.690694,-2.19183826444255,"Nonbiased",0.832828439099696,0.167171560900304,0.378212372130582,0.621787627869418
"3687",8469,"C3","+",56605961,56607751,"Bo3g158650.1",1,1791,"Bo3g158650",".",6.299274,4.03702,3.473673,"augustus_masked-A08-processed-gene-115.8-mRNA-1",2640,18778,"8","+",11539975,11541756,1,1782,"augustus_masked-A08-processed-gene-115.8",".",4.839527,7.615213,16.891243,"S5",20.364916,-1.99972191000674,"Nonbiased",0.829428562337306,0.170571437662694,0.378212372130582,0.621787627869418
"3688",8470,"C3","-",56615875,56618062,"Bo3g158660.1",7,1197,"Bo3g158660",".",5.051795,3.237547,2.785763,"maker-A08-augustus-gene-115.66-mRNA-1",1700,18779,"8","-",11545154,11547476,7,1348,"maker-A08-augustus-gene-115.66",".",2.075775,3.266325,7.245009,"S5",10.030772,-1.12293697158839,"Nonbiased",0.722278305199241,0.277721694800759,0.378212372130582,0.621787627869418
"3689",8472,"C3","+",56624946,56626013,"Bo3g158680.1",2,546,"Bo3g158680",".",1024.769287,656.744568,565.09906,"maker-A08-augustus-gene-115.57-mRNA-1",651,18781,"8","+",11552507,11554154,3,1177,"maker-A08-augustus-gene-115.57",".",0.172587,0.271573,0.602375,"S5",565.701435,8.46469890012002,"BnC Biased",0.00106482848147628,0.998935171518524,0.378212372130582,0.621787627869418
"3690",8476,"C3","-",56917937,56919099,"Bo3g160910.1",3,681,"Bo3g160910",".",132.640228,85.005234,73.143166,"maker-A08-augustus-gene-117.69-mRNA-1",1060,18786,"8","+",11775215,11776809,3,1091,"maker-A08-augustus-gene-117.69",".",0,0,0,"S5",73.143166,6.21224181612722,"BnC Biased",0,1,0.358608438524929,0.641391561475071
"3691",8477,"C3","+",56920956,56922497,"Bo3g160920.1",4,657,"Bo3g160920",".",57.968037,37.150017,31.96591,"maker-A08-augustus-gene-117.74-mRNA-1",920,18785,"8","-",11759614,11761898,4,1410,"maker-A08-augustus-gene-117.74",".",0,0,0,"S5",31.96591,5.04290300134546,"BnC Biased",0,1,0.361562266949796,0.638437733050204
"3692",8478,"C3","-",56980600,56983530,"Bo3g162010.1",3,1389,"Bo3g162010",".",0,0,0,"snap_masked-A08-processed-gene-118.51-mRNA-1",1930,18787,"8","-",11836767,11838995,3,1356,"snap_masked-A08-processed-gene-118.51",".",17.718641,27.881079,61.842796,"S5",61.842796,-5.97367546529665,"Bna Biased",1,0,0.361562266949796,0.638437733050204
"3693",8479,"C3","+",57013340,57015725,"Bo3g162060.1",12,1455,"Bo3g162060",".",110.237122,70.647743,60.789188,"maker-A08-augustus-gene-118.69-mRNA-1",2160,18788,"8","+",11866308,11869430,12,2254,"maker-A08-augustus-gene-118.69",".",0,0,0,"S5",60.789188,5.94928250933701,"BnC Biased",0,1,0.361562266949796,0.638437733050204
"3694",8480,"C3","-",57016405,57017275,"Bo3g162070.1",3,246,"Bo3g162070",".",936.065063,599.896667,516.18396,"maker-A08-augustus-gene-118.74-mRNA-1",381,18789,"8","-",11869151,11870274,3,557,"maker-A08-augustus-gene-118.74",".",0,0,0,"S5",516.18396,9.01453372171466,"BnC Biased",0,1,0.381562266949796,0.618437733050204
"3695",8481,"C3","+",57036064,57037912,"Bo3g162100.1",2,1488,"Bo3g162100",".",4.180108,2.678909,2.30508,"maker-A08-augustus-gene-118.70-mRNA-1",2150,18790,"8","+",11873426,11875794,2,2027,"maker-A08-augustus-gene-118.70",".",28.767769,45.26738,100.407196,"S5",102.712276,-4.93933102863261,"Bna Biased",0.977557891911576,0.0224421080884236,0.365459733253539,0.634540266746461
"3696",8482,"C3","-",57049456,57050622,"Bo3g162110.1",1,1167,"Bo3g162110",".",0,0,0,"augustus_masked-A08-processed-gene-118.21-mRNA-1",1700,18791,"8","-",11877840,11879006,1,1167,"augustus_masked-A08-processed-gene-118.21",".",5.658955,8.904621,19.751265,"S5",19.751265,-4.37512738091797,"Bna Biased",1,0,0.366870235785633,0.633129764214367
"3697",8483,"C3","-",57061031,57061754,"Bo3g162120.1",2,555,"Bo3g162120",".",0,0,0,"maker-A08-snap-gene-118.92-mRNA-1",791,18792,"8","-",11879782,11881248,5,1041,"maker-A08-snap-gene-118.92",".",4.501007,7.082537,15.709718,"S5",15.709718,-4.06261548098338,"Bna Biased",1,0,0.347008409823004,0.652991590176996
"3698",8485,"C3","-",57137107,57139115,"Bo3g162200.1",11,672,"Bo3g162200",".",19.127974,12.258557,10.547935,"maker-A08-augustus-gene-119.66-mRNA-1",1030,18794,"8","-",11914696,11917275,11,1163,"maker-A08-augustus-gene-119.66",".",39.545525,62.226662,138.024445,"S5",148.57238,-3.58963178045873,"Bna Biased",0.92900473829658,0.0709952617034203,0.347008409823004,0.652991590176996
"3699",8486,"C3","+",57140419,57142926,"Bo3g162210.1",8,1083,"Bo3g162210",".",0.145746,0.093404,0.08037,"maker-A08-snap-gene-119.74-mRNA-1",890,18795,"8","+",11918375,11920888,8,1828,"maker-A08-snap-gene-119.74",".",24.388741,38.376781,85.123222,"S5",85.203592,-6.31680490442764,"Bna Biased",0.999056729908758,0.000943270091242163,0.347008409823004,0.652991590176996
"3700",8498,"C3","+",57312378,57316925,"Bo3g162450.1",17,1743,"Bo3g162450",".",28.85829,18.494432,15.913624,"maker-A08-snap-gene-120.65-mRNA-1",1690,18807,"8","+",12053097,12057935,17,2010,"maker-A08-snap-gene-120.65",".",1.014205,1.595897,3.539846,"S5",19.45347,1.89747054755691,"Nonbiased",0.181964760014537,0.818035239985463,0.35396067555597,0.64603932444403
"3701",8499,"C3","-",57317615,57318010,"Bo3g162460.1",1,396,"Bo3g162460",".",18.775253,12.032509,10.353431,"augustus_masked-A08-processed-gene-120.13-mRNA-1",557,18808,"8","-",12058335,12058836,2,408,"augustus_masked-A08-processed-gene-120.13",".",0,0,0,"S5",10.353431,3.50505643986466,"BnC Biased",0,1,0.360716608242362,0.639283391757638
"3702",8500,"C3","-",57320157,57321905,"Bo3g162470.1",5,663,"Bo3g162470",".",10.025324,6.424936,5.528368,"maker-A08-snap-gene-120.69-mRNA-1",433,18809,"8","-",12063297,12064669,3,1033,"maker-A08-snap-gene-120.69",".",12.710244,20.000141,44.362148,"S5",49.890516,-2.7966946682344,"Nonbiased",0.889190001562622,0.110809998437378,0.360405545912436,0.639594454087564
"3703",8505,"C3","-",57400799,57401081,"Bo3g162560.1",2,225,"Bo3g162560",".",0,0,0,"maker-A08-snap-gene-121.50-mRNA-1",152,18814,"8","-",12100518,12100902,3,216,"maker-A08-snap-gene-121.50",".",8.370627,13.171559,29.215727,"S5",29.215727,-4.91722774904399,"Bna Biased",1,0,0.377749106494018,0.622250893505982
"3704",8506,"C3","-",57401735,57403722,"Bo3g162570.1",7,858,"Bo3g162570",".",36.733101,23.541166,20.256111,"maker-A08-augustus-gene-121.39-mRNA-1",1220,18815,"8","-",12101241,12103835,7,1425,"maker-A08-augustus-gene-121.39",".",0,0,0,"S5",20.256111,4.40980576164153,"BnC Biased",0,1,0.391395182605325,0.608604817394675
"3705",8508,"C3","-",57549881,57550569,"Bo3g162720.1",3,243,"Bo3g162720",".",39.67078,25.42384,21.876066,"augustus_masked-A08-processed-gene-122.0-mRNA-1",383,18817,"8","-",12186253,12187576,4,699,"augustus_masked-A08-processed-gene-122.0",".",0,0,0,"S5",21.876066,4.51576706788319,"BnC Biased",0,1,0.371395182605325,0.628604817394675
"3706",8509,"C3","-",57573479,57574826,"Bo3g162750.1",4,546,"Bo3g162750",".",40.410255,25.897749,22.283842,"maker-A08-snap-gene-122.81-mRNA-1",715,18818,"8","-",12203424,12204877,5,807,"maker-A08-snap-gene-122.81",".",0,0,0,"S5",22.283842,4.54125722774775,"BnC Biased",0,1,0.353971740532234,0.646028259467766
"3707",8510,"C3","-",57575196,57575655,"Bo3g162760.1",2,207,"Bo3g162760",".",390.207733,250.072693,215.17627,"maker-A08-augustus-gene-122.64-mRNA-1",307,18819,"8","-",12205017,12206207,3,587,"maker-A08-augustus-gene-122.64",".",0,0,0,"S5",215.17627,7.75606435469616,"BnC Biased",0,1,0.333971740532234,0.666028259467766
"3708",8512,"C3","-",57591129,57595277,"Bo3g162790.1",14,2763,"Bo3g162790",".",2.132767,1.366828,1.176094,"augustus_masked-A08-processed-gene-122.6-mRNA-1",1870,18821,"8","-",12215735,12221654,12,4603,"augustus_masked-A08-processed-gene-122.6",".",2.918672,4.592662,10.186945,"S5",11.363039,-2.36200332737297,"Nonbiased",0.896498287121957,0.103501712878043,0.353283765076164,0.646716234923836
"3709",8516,"C3","-",57622484,57626291,"Bo3g162870.1",3,3153,"Bo3g162870",".",10.802411,6.922949,5.956884,"maker-A08-snap-gene-122.92-mRNA-1",4660,18825,"8","-",12275610,12283927,8,5139,"maker-A08-snap-gene-122.92",".",5.432913,8.548933,18.962318,"S5",24.919202,-1.5207660840583,"Nonbiased",0.760952056169375,0.239047943830625,0.373283765076164,0.626716234923836
"3710",8517,"C3","+",57628957,57631102,"Bo3g162880.1",10,1059,"Bo3g162880",".",27.872522,17.862682,15.370031,"maker-A08-augustus-gene-122.58-mRNA-1",1580,18826,"8","+",12284583,12287031,10,1399,"maker-A08-augustus-gene-122.58",".",2.311032,3.636513,8.066119,"S5",23.43615,0.852500050875547,"Nonbiased",0.344174235102609,0.655825764897391,0.373283765076164,0.626716234923836
"3711",8521,"C3","-",57709458,57709952,"Bo3g163960.1",2,408,"Bo3g163960",".",73.029411,46.80241,40.271358,"maker-A08-augustus-gene-123.47-mRNA-1",631,18830,"8","-",12328898,12329630,2,646,"maker-A08-augustus-gene-123.47",".",0,0,0,"S5",40.271358,5.3670690047039,"BnC Biased",0,1,0.35662719629417,0.64337280370583
"3712",8532,"C3","+",57925766,57927239,"Bo3g164280.1",8,741,"Bo3g164280",".",86.75843,55.600937,47.842094,"maker-A08-augustus-gene-124.53-mRNA-1",1110,18841,"8","+",12432726,12434467,8,1096,"maker-A08-augustus-gene-124.53",".",0,0,0,"S5",47.842094,5.6100531489935,"BnC Biased",0,1,0.340914552584121,0.659085447415879
"3713",8535,"C3","+",58086579,58087355,"Bo3g164410.1",1,777,"Bo3g164410",".",18.316601,11.738573,10.100511,"augustus_masked-A08-processed-gene-125.0-mRNA-1",1180,18844,"8","+",12492392,12493171,1,780,"augustus_masked-A08-processed-gene-125.0",".",0,0,0,"S5",10.100511,3.47255418589492,"Nonbiased",0,1,0.342377292815045,0.657622707184955
"3714",8537,"C3","+",58192139,58194671,"Bo3g165530.1",10,1608,"Bo3g165530",".",30.590172,19.604343,16.868652,"maker-A08-augustus-gene-125.42-mRNA-1",1520,18846,"8","+",12531019,12533537,10,1572,"maker-A08-augustus-gene-125.42",".",0,0,0,"S5",16.868652,4.15935889735469,"BnC Biased",0,1,0.342355996245416,0.657644003754584
"3715",8539,"C3","+",58222550,58224124,"Bo3g165550.1",1,1575,"Bo3g165550",".",67.505394,43.26223,37.225193,"augustus_masked-A08-processed-gene-125.5-mRNA-1",2290,18848,"8","+",12557060,12558634,1,1575,"augustus_masked-A08-processed-gene-125.5",".",0.215478,0.339064,0.752076,"S5",37.977269,4.44738652445352,"BnC Biased",0.0198033197173815,0.980196680282618,0.342355996245416,0.657644003754584
"3716",8540,"C3","-",58253292,58254485,"Bo3g165610.1",5,882,"Bo3g165610",".",36.111111,23.142551,19.913122,"maker-A08-augustus-gene-125.50-mRNA-1",1260,18849,"8","-",12559663,12571323,7,1167,"maker-A08-augustus-gene-125.50",".",0.988642,1.555673,3.450625,"S5",23.363747,2.23232859699881,"Nonbiased",0.147691421243348,0.852308578756652,0.350521725118699,0.649478274881301
"3717",8544,"C3","-",58329310,58330519,"Bo3g165670.1",4,987,"Bo3g165670",".",19.350557,12.401204,10.670677,"maker-A08-augustus-gene-126.45-mRNA-1",1360,18853,"8","-",12607844,12609235,4,1167,"maker-A08-augustus-gene-126.45",".",0,0,0,"S5",10.670677,3.54481634712487,"BnC Biased",0,1,0.330521725118699,0.669478274881301
